2018|7894916508131|1|25.47|25.47|15/01/2019
2018|7897930030503|1|10.17|10.17|15/01/2019
2018|7896637017046|1|106.15|106.15|15/01/2019
2018|7894916502962|1|11.34|11.34|15/01/2019
2018|7896658021268|1|117.19|117.19|15/01/2019
2018|7896658008115|1|25.23|25.23|15/01/2019
2018|7896658008122|1|30.02|30.02|15/01/2019
2018|7896212479863|11|2.23|24.53|15/01/2019
2018|7896026300179|2|6.61|13.22|15/01/2019
2018|7897595901439|1|12.7|12.7|15/01/2019
2018|7896094914971|1|14.72|14.72|15/01/2019
2018|7896026300216|5|15.87|79.35|15/01/2019
2018|7897595903273|1|10.09|10.09|15/01/2019
2018|7896015518875|1|39.1|39.1|15/01/2019
2018|7899420502378|1|28.55|28.55|15/01/2019
2018|7898089300011|4|12.89|51.56|15/01/2019
2018|8902220106079|4|10.88|43.52|15/01/2019
2018|7897698760018|1|14.79|14.79|15/01/2019
2018|7896004726793|1|24.98|24.98|15/01/2019
2018|7896004817576|1|11.63|11.63|15/01/2019
2018|7896004817569|1|12.02|12.02|15/01/2019
2018|7896023705892|16|17.36|277.76|15/01/2019
2018|7896672201875|1|22.94|22.94|15/01/2019
2018|7896672201882|1|36.59|36.59|15/01/2019
2018|7891268402001|1|9.7|9.7|15/01/2019
2018|7891268402025|1|9.72|9.72|15/01/2019
2018|7891268402018|1|9.72|9.72|15/01/2019
2018|7896094905825|1|26.99|26.99|15/01/2019
2018|7891106909457|1|23.96|23.96|15/01/2019
2018|7891106006316|1|18.52|18.52|15/01/2019
2018|7897411610606|1|39.35|39.35|15/01/2019
2018|7897411610620|1|41.37|41.37|15/01/2019
2018|7897411611023|1|54.09|54.09|15/01/2019
2018|7898109240433|1|28.76|28.76|15/01/2019
2018|7898109241713|2|20.34|40.68|15/01/2019
2018|7891106908214|2|15.1|30.2|15/01/2019
2018|7891106910248|1|41.74|41.74|15/01/2019
2018|7891106907286|2|36.87|73.74|15/01/2019
2018|7891106907293|1|14.83|14.83|15/01/2019
2018|7896026300247|10|5.21|52.1|15/01/2019
2018|7896026302784|2|24.08|48.16|15/01/2019
2018|7896026171199|2|4.64|9.28|15/01/2019
2018|7897595901187|2|14.38|28.76|15/01/2019
2018|7891317103323|5|14.41|72.05|15/01/2019
2018|7891317436339|1|32.69|32.69|15/01/2019
2018|7891317478919|1|14.58|14.58|15/01/2019
2018|7891317478964|1|19.55|19.55|15/01/2019
2018|7896902206465|4|1.58|6.32|15/01/2019
2018|7898109240303|1|6.71|6.71|15/01/2019
2018|7898109240051|1|9.77|9.77|15/01/2019
2018|7896658014321|1|15.26|15.26|15/01/2019
2018|7896094903067|6|15.51|93.06|15/01/2019
2018|7898100264018|1|23.4|23.4|15/01/2019
2018|7896070601772|1|39.71|39.71|15/01/2019
2018|7894916509329|1|47.88|47.88|15/01/2019
2018|7894916509299|1|76.66|76.66|15/01/2019
2018|7894916508360|1|37.52|37.52|15/01/2019
2018|7896641804823|1|51.77|51.77|15/01/2019
2018|7896658002113|2|24.26|48.52|15/01/2019
2018|7896658002120|1|20.55|20.55|15/01/2019
2018|7891010245146|1|31.45|31.45|15/01/2019
2018|7795304000056|2|16.49|32.98|15/01/2019
2018|7896026303002|2|16.33|32.66|15/01/2019
2018|7896026307277|2|10.38|20.76|15/01/2019
2018|7896026300315|5|11.21|56.05|15/01/2019
2018|7896026301428|12|10.79|129.48|15/01/2019
2018|7896181915171|1|15.78|15.78|15/01/2019
2018|7896181907176|1|23.17|23.17|15/01/2019
2018|7898414850891|1|29.45|29.45|15/01/2019
2018|7896226105208|1|67.29|67.29|15/01/2019
2018|7896023700637|8|20.85|166.8|15/01/2019
2018|7897129300059|1|31.75|31.75|15/01/2019
2018|7896658001116|2|21.41|42.82|15/01/2019
2018|7896658001123|2|21.41|42.82|15/01/2019
2018|7891106900591|1|13.59|13.59|15/01/2019
2018|7896026307154|1|29.4|29.4|15/01/2019
2018|7896658001178|1|11.82|11.82|15/01/2019
2018|7896261005723|1|25.15|25.15|15/01/2019
2018|7896261013490|6|13.08|78.48|15/01/2019
2018|7896261013483|3|26.2|78.6|15/01/2019
2018|7896261000445|1|25.76|25.76|15/01/2019
2018|7896261014244|1|9.42|9.42|15/01/2019
2018|7896261014268|1|18.78|18.78|15/01/2019
2018|7891721100017|1|11.9|11.9|15/01/2019
2018|7896658002205|6|20.97|125.82|15/01/2019
2018|7896658001079|3|15.91|47.73|15/01/2019
2018|7891142115614|1|36.18|36.18|15/01/2019
2018|7891142126153|1|30.14|30.14|15/01/2019
2018|7891045042741|1|183.39|183.39|15/01/2019
2018|7897572001923|3|30.13|90.39|15/01/2019
2018|7896548140284|6|9.65|57.9|15/01/2019
2018|7897129303890|1|24.74|24.74|15/01/2019
2018|7897595900715|1|19.77|19.77|15/01/2019
2018|7897595900708|1|9.83|9.83|15/01/2019
2018|7898949409632|1|28.42|28.42|15/01/2019
2018|7898949409762|1|27.07|27.07|15/01/2019
2018|7891106905886|2|7.61|15.22|15/01/2019
2018|7896658019562|1|40.09|40.09|15/01/2019
2018|7896548113479|2|10.36|20.72|15/01/2019
2018|7897337712903|1|30.8|30.8|15/01/2019
2018|7896548133613|1|7.77|7.77|15/01/2019
2018|7896672202681|1|46.31|46.31|15/01/2019
2018|7896672201424|1|45.26|45.26|15/01/2019
2018|7896902212633|2|5.15|10.3|15/01/2019
2018|7898593050884|1|16.99|16.99|15/01/2019
2018|7896902210035|6|6.26|37.56|15/01/2019
2018|7898414851256|2|17.44|34.88|15/01/2019
2018|7896255767330|1|11.29|11.29|15/01/2019
2018|7898277711209|1|7.52|7.52|15/01/2019
2018|7896658025150|1|68.24|68.24|15/01/2019
2018|7891058020316|7|10.26|71.82|15/01/2019
2018|7897698779935|1|17.0|17.0|15/01/2019
2018|7897698779942|1|17.14|17.14|15/01/2019
2018|7896658003653|1|34.03|34.03|15/01/2019
2018|7896658007255|1|11.52|11.52|15/01/2019
2018|7898037080460|3|21.22|63.66|15/01/2019
2018|7891721024986|1|57.18|57.18|15/01/2019
2018|7891721025105|1|49.69|49.69|15/01/2019
2018|7894916502900|2|16.61|33.22|15/01/2019
2018|7896015591007|1|13.93|13.93|15/01/2019
2018|7896015519636|4|9.78|39.12|15/01/2019
2018|7896181920410|3|6.7|20.1|15/01/2019
2018|7898087850037|1|16.16|16.16|15/01/2019
2018|7891317136468|1|26.01|26.01|15/01/2019
2018|7898029551770|1|66.49|66.49|15/01/2019
2018|7896212479825|1|24.89|24.89|15/01/2019
2018|7894916508988|1|46.05|46.05|15/01/2019
2018|7897572002654|1|38.09|38.09|15/01/2019
2018|7896658003554|2|16.23|32.46|15/01/2019
2018|7896658003516|1|5.97|5.97|15/01/2019
2018|7896658003141|2|17.29|34.58|15/01/2019
2018|7896658001918|3|12.61|37.83|15/01/2019
2018|7896658001925|8|8.59|68.72|15/01/2019
2018|7891268101782|1|25.88|25.88|15/01/2019
2018|7891058018221|1|22.54|22.54|15/01/2019
2018|7897595901859|1|18.56|18.56|15/01/2019
2018|7891058018191|1|29.34|29.34|15/01/2019
2018|7891035090066|1|10.94|10.94|15/01/2019
2018|7896016800917|1|45.54|45.54|15/01/2019
2018|7896181909088|1|14.18|14.18|15/01/2019
2018|7896422500111|1|21.74|21.74|15/01/2019
2018|7891721024481|1|26.44|26.44|15/01/2019
2018|7899824400942|1|24.52|24.52|15/01/2019
2018|7891317000295|1|33.89|33.89|15/01/2019
2018|7896006247319|1|31.26|31.26|15/01/2019
2018|7891268129915|1|12.17|12.17|15/01/2019
2018|7899640806676|1|14.01|14.01|15/01/2019
2018|7899640806768|1|23.96|23.96|15/01/2019
2018|7898029552135|1|50.85|50.85|15/01/2019
2018|7891106905916|2|20.46|40.92|15/01/2019
2018|7891721010026|1|12.18|12.18|15/01/2019
2018|7896658008023|1|29.66|29.66|15/01/2019
2018|7896094200470|1|24.55|24.55|15/01/2019
2018|7896658006043|1|52.04|52.04|15/01/2019
2018|7896261012486|1|88.36|88.36|15/01/2019
2018|7896261009554|1|70.41|70.41|15/01/2019
2018|7896261004900|2|74.31|148.62|15/01/2019
2018|7891142141279|2|27.75|55.5|15/01/2019
2018|7891142142252|3|23.56|70.68|15/01/2019
2018|7891317000288|1|15.45|15.45|15/01/2019
2018|7898040322441|1|37.19|37.19|15/01/2019
2018|7891317455040|1|20.43|20.43|15/01/2019
2018|7896658014017|1|23.36|23.36|15/01/2019
2018|7891058009458|6|10.82|64.92|15/01/2019
2018|7896658024078|1|35.18|35.18|15/01/2019
2018|7896112427360|1|26.52|26.52|15/01/2019
2018|7896641805943|1|13.57|13.57|15/01/2019
2018|7896641806483|6|12.94|77.64|15/01/2019
2018|7896241270400|1|23.3|23.3|15/01/2019
2018|7896112400561|1|16.33|16.33|15/01/2019
2018|7891058021528|5|4.96|24.8|15/01/2019
2018|7891317455569|3|21.23|63.69|15/01/2019
2018|7891317485801|1|80.86|80.86|15/01/2019
2018|7896026304917|2|16.59|33.18|15/01/2019
2018|7891317005351|2|37.4|74.8|15/01/2019
2018|7896180300275|3|12.77|38.31|15/01/2019
2018|7898168009125|1|17.08|17.08|15/01/2019
2018|7896094207516|2|46.39|92.78|15/01/2019
2018|7896094202900|2|34.75|69.5|15/01/2019
2018|7898374653242|1|12.75|12.75|15/01/2019
2018|7896023701436|1|17.63|17.63|15/01/2019
2018|7896210507179|2|21.05|42.1|15/01/2019
2018|7899640806980|1|25.41|25.41|15/01/2019
2018|7896015590987|1|16.47|16.47|15/01/2019
2018|7896015590932|1|10.06|10.06|15/01/2019
2018|7899824400812|1|40.18|40.18|15/01/2019
2018|7896004707655|2|13.91|27.82|15/01/2019
2018|7896004723273|1|17.39|17.39|15/01/2019
2018|7891158100239|1|59.34|59.34|15/01/2019
2018|7891058016999|1|24.87|24.87|15/01/2019
2018|7893736010053|9|11.87|106.83|15/01/2019
2018|7896641800306|1|15.06|15.06|15/01/2019
2018|7896641810220|7|3.37|23.59|15/01/2019
2018|7896641800313|1|26.89|26.89|15/01/2019
2018|7896658018879|1|23.97|23.97|15/01/2019
2018|7896658018992|1|30.03|30.03|15/01/2019
2018|7894916509244|1|77.26|77.26|15/01/2019
2018|7896094904330|1|14.74|14.74|15/01/2019
2018|7894916505215|1|23.56|23.56|15/01/2019
2018|7891045000987|2|6.15|12.3|15/01/2019
2018|7897322700366|1|17.44|17.44|15/01/2019
2018|7898277711087|2|7.63|15.26|15/01/2019
2018|7891317466824|1|19.65|19.65|15/01/2019
2018|7891268104028|1|48.12|48.12|15/01/2019
2018|7891268144086|1|23.45|23.45|15/01/2019
2018|7891106905923|1|30.43|30.43|15/01/2019
2018|7896255766371|1|48.21|48.21|15/01/2019
2018|7896070600249|1|12.72|12.72|15/01/2019
2018|7896070600447|1|9.87|9.87|15/01/2019
2018|7896023700101|13|20.17|262.21|15/01/2019
2018|7896023700118|5|25.08|125.4|15/01/2019
2018|7891317181611|2|19.45|38.9|15/01/2019
2018|7891317181604|1|15.06|15.06|15/01/2019
2018|7891317485153|1|14.53|14.53|15/01/2019
2018|076660008625|1|17.29|17.29|15/01/2019
2018|7896658004018|4|14.44|57.76|15/01/2019
2018|7896658004001|1|21.42|21.42|15/01/2019
2018|7891106006507|1|25.81|25.81|15/01/2019
2018|7896637023344|1|15.03|15.03|15/01/2019
2018|7896637023238|3|25.04|75.12|15/01/2019
2018|7896658006753|1|20.85|20.85|15/01/2019
2018|7896658005336|1|29.13|29.13|15/01/2019
2018|7896658002892|1|29.36|29.36|15/01/2019
2018|7891721020933|1|40.4|40.4|15/01/2019
2018|7891721000126|1|21.84|21.84|15/01/2019
2018|7896261005822|1|28.13|28.13|15/01/2019
2018|7896672201097|1|13.93|13.93|15/01/2019
2018|7898074617438|1|44.67|44.67|15/01/2019
2018|7898074617445|2|32.47|64.94|15/01/2019
2018|7899824400775|1|27.89|27.89|15/01/2019
2018|7899824400737|1|42.19|42.19|15/01/2019
2018|7896672201547|1|42.36|42.36|15/01/2019
2018|7896677700281|1|63.9|63.9|15/01/2019
2018|7891058011468|1|4.94|4.94|15/01/2019
2018|7897679601002|1|18.71|18.71|15/01/2019
2018|7896261016255|1|167.91|167.91|15/01/2019
2018|7896658021022|1|77.69|77.69|15/01/2019
2018|7899640801084|1|21.1|21.1|15/01/2019
2018|7899640801091|1|36.14|36.14|15/01/2019
2018|7896004817897|2|16.32|32.64|15/01/2019
2018|7896004802473|1|24.85|24.85|15/01/2019
2018|7896094901612|1|25.69|25.69|15/01/2019
2018|7896094901582|3|12.64|37.92|15/01/2019
2018|7896658001802|1|44.3|44.3|15/01/2019
2018|7896094201248|1|33.15|33.15|15/01/2019
2018|7896112400370|1|5.79|5.79|15/01/2019
2018|7896658011573|1|93.26|93.26|15/01/2019
2018|7891721027468|4|6.2|24.8|15/01/2019
2018|7891721027451|1|20.73|20.73|15/01/2019
2018|7891721022579|1|28.81|28.81|15/01/2019
2018|7891721026621|1|28.98|28.98|15/01/2019
2018|7896026130004|1|9.99|9.99|15/01/2019
2018|7897698779980|2|18.18|36.36|15/01/2019
2018|7896023792212|1|17.56|17.56|15/01/2019
2018|7891058021689|1|12.31|12.31|15/01/2019
2018|7896006255000|1|12.31|12.31|15/01/2019
2018|7891058018382|1|37.01|37.01|15/01/2019
2018|7896083402526|1|61.18|61.18|15/01/2019
2018|7896212452521|1|22.14|22.14|15/01/2019
2018|7896212452514|1|11.83|11.83|15/01/2019
2018|7897411601543|1|18.62|18.62|15/01/2019
2018|7897411601567|1|19.14|19.14|15/01/2019
2018|7897129301506|1|31.78|31.78|15/01/2019
2018|7897129301513|1|31.21|31.21|15/01/2019
2018|7891317124281|1|41.62|41.62|15/01/2019
2018|7891317124236|1|58.26|58.26|15/01/2019
2018|7898037080774|1|31.37|31.37|15/01/2019
2018|7891104193353|1|7.11|7.11|15/01/2019
2018|7891106910620|1|25.14|25.14|15/01/2019
2018|7896112411352|1|65.91|65.91|15/01/2019
2018|7898089300042|3|13.69|41.07|15/01/2019
2018|7898089300059|2|17.54|35.08|15/01/2019
2018|8902220105676|2|19.33|38.66|15/01/2019
2018|7897698770062|1|12.87|12.87|15/01/2019
2018|7896004817590|1|10.28|10.28|15/01/2019
2018|7896658002328|4|120.59|482.36|15/01/2019
2018|7894916501095|2|27.27|54.54|15/01/2019
2018|7896094208094|2|36.75|73.5|15/01/2019
2018|7896212422562|2|19.44|38.88|15/01/2019
2018|7899640807192|5|26.85|134.25|15/01/2019
2018|7897211100192|1|11.19|11.19|15/01/2019
2018|7896676427745|1|40.46|40.46|15/01/2019
2018|7896009490545|2|20.53|41.06|15/01/2019
2018|7896658018732|1|28.45|28.45|15/01/2019
2018|7896658028922|1|42.62|42.62|15/01/2019
2018|7896637028479|1|23.49|23.49|15/01/2019
2018|7896637028523|1|33.43|33.43|15/01/2019
2018|7899824400478|1|32.99|32.99|15/01/2019
2018|7896548113059|1|15.41|15.41|15/01/2019
2018|7896180300183|1|13.0|13.0|15/01/2019
